,city,lat,lng
2307,Tiruttangal,9.4833,77.8333
2308,Pawni,20.78,79.63
2309,Abu,24.5925,72.7083
2310,Kerur,16.0138,75.5463
2311,Danwan,25.5292,84.4598
2312,Sarari,26.2523,84.5484
2313,Kanchika,16.4125,80.2323
2314,Nasrullahganj,22.6837,77.2707
2315,Pillaiyarkuppam,11.8119,79.7922
2316,Jogipet,17.8356,78.0681
2317,Prantij,23.4384,72.8572
2318,Patharia,23.8992,79.1939
2319,Ainapur,16.48,74.78
2320,Manki,14.1789,74.4818
2321,Alangayam,12.6223,78.7521
2322,Amodei,26.8975,84.8182
2323,Singur,22.81,88.23
2324,Chincholi,17.4651,77.4187
2325,Phillaur,31.03,75.78
2326,Katangi,23.4412,79.7962
2327,Curchorem,15.25,74.1
2328,Kachhari,22.0732,88.4276
2329,Kadiapattanam,8.1312,77.3067
2330,Howli,26.4224,90.98
2331,Tiruvankod,8.2452,77.301
2332,Perundurai,11.2777,77.5837
2333,Timmapur,19.0484,78.6414
2334,Sambhar,26.9103,75.1858
2335,Supaul,25.9469,86.2497
2336,Alnavar,15.4273,74.7411
2337,Pushkar,26.4903,74.5542
2338,Manjhi,25.8384,84.5788
2339,Talwandi Sabo,29.9838,75.082
2340,Taulaha,26.9566,84.0731
2341,Singampunari,10.1815,78.4231
2342,Qadian,31.8192,75.3764
2343,Bukkarayasamudram,14.6944,77.6381
2344,Papanasam,10.9273,79.2708
2345,Junnardev,22.2,78.58
2346,Bhadaur,30.4764,75.3306
2347,Ganapavaram,16.1233,80.1721
2348,Gurmatkal,16.8677,77.3909
2349,Biswanath Chariali,26.7278,93.1517
2350,Pamarru,16.327,80.961
2351,Sivagiri,11.12,77.8
2352,Chagallu,16.9833,81.6667
2353,Jaipur Chuhar,25.4187,86.8352
2354,Kundgol,15.2561,75.2474
2355,Sakti,22.03,82.97
2356,Kannanendal,9.9649,78.1416
2357,Kalchini,26.6979,89.4568
2358,Vendram,16.536,81.623
2359,Rupauli,25.8695,87.06
2360,Padmanabhapuram,8.2446,77.3367
2361,Sriperumbudur,12.968,79.9473
2362,Chatra Gobraura,26.4973,86.2179
2363,Dasnapur,19.6536,78.5114
2364,Soyagaon,20.5514,74.5072
2365,Zirapur,24.0222,76.3771
2366,Sarapaka,17.6922,80.8614
2367,Tiruppuvanam,9.855,78.2744
2368,Gubbi,13.3122,76.941
2369,Phulpur,25.55,82.1
2370,Sevilimedu,12.8083,79.6864
2371,Pakala,13.4667,79.1167
2372,Rajauli,24.6449,85.5003
2373,Anamalais,10.583,76.9344
2374,Morinda,30.79,76.5
2375,Saurh,25.3789,86.8223
2376,Maruturu,15.9862,80.1051
2377,Husnabad,17.0667,77.65
2378,Kuppam,12.745,78.344
2379,Basi,30.5872,76.8428
2380,Koduvilarpatti,9.9695,77.4915
2381,Unchahra,24.3825,80.7809
2382,Aswapuram,17.8348,80.8236
2383,Mulki,13.1,74.8
2384,Koath,25.3264,84.2598
2385,Jawad,24.5992,74.8626
2386,Naregal,15.5732,75.808
2387,Mandapam,9.2822,79.1436
2388,Nangavaram,10.8692,78.5392
2389,Madakasira,13.9369,77.2694
2390,Jugial,32.3684,75.6782
2391,Belonia,23.25,91.45
2392,Hardi,26.0785,86.6809
2393,Patpara,26.4328,86.1916
2394,Nirmali,26.314,86.5854
2395,Mailavaram,16.7833,80.6333
2396,Mangrol,25.33,76.52
2397,Cuncolim,15.1773,73.9939
2398,Shendurjana,21.5217,78.2908
2399,Tufanganj,26.32,89.67
2400,Phulaut,25.5114,86.9375
2401,Khanapur,15.6394,74.5083
2402,Banapur,19.7789,85.1703
2403,Barhampur,26.3042,86.4729
2404,Khowai,24.065,91.605
2405,Mangalvedha,17.5167,75.4667
2406,Anuppur,23.1034,81.6908
2407,Gummudipundi,13.3995,80.1187
2408,Ratu,23.4204,85.2146
2409,Bhanpura,24.5108,75.7483
2410,Amarpatan,24.3137,80.977
2411,Colangute,15.545,73.7631
2412,Lalru,30.4867,76.8006
2413,Sermadevi,8.6873,77.5662
2414,Sardulgarh,29.697,75.2388
2415,Naranammalpuram,8.7599,77.7399
2416,Tadikombu,10.439,77.9546
2417,Farakka,24.82,87.9
2418,Nellimarla,18.1667,83.4333
2419,Pendurti,17.8278,83.2022
2420,Kosgi,16.9839,77.7193
2421,Srivaikuntam,8.6318,77.913
2422,Gopavaram,14.7841,78.5729
2423,Kaikalur,16.5667,81.2
2424,Noamundi,22.1609,85.5042
2425,Shirhatti,15.2313,75.5772
2426,Namagiripettai,11.47,78.27
2427,Andippatti,9.998,77.621
2428,Bhojpur Kadim,25.5841,84.1265
2429,Ramnagar Farsahi,25.8904,87.1284
2430,Shamgarh,25.8935,86.8759
2431,Banki,20.3791,85.5295
2432,Samba,32.5624,75.1199
2433,Tehata,23.7274,88.5331
2434,Watrap,9.6353,77.6389
2435,Athagarh,20.56,85.63
2436,Pudupattanam,12.5037,80.1507
2437,Paiganapalli,12.476,78.1748
2438,Chinchali,16.5647,74.816
2439,Nambiyur,11.3581,77.3211
2440,Mundgod,14.9714,75.0366
2441,Bishunpur,26.0868,86.6541
2442,Chatia,26.5396,84.566
2443,Raybag,16.48,74.78
2444,Parasi,24.1908,82.7817
2445,Parkal,18.2,79.7167
2446,Chagalamarri,14.9667,78.5833
2447,Birpur,25.5209,85.4614
2448,Chodavaram,17.8333,82.95
2449,Naraura,28.1967,78.3814
2450,Fatehgarh Churian,31.8643,74.9567
2451,Navalpattu,10.7557,78.6064
2452,Lehara,26.1515,86.1034
2453,Karaiyampudur,11.0077,77.2942
2454,Narkher,21.4383,78.5683
2455,Umrapur,24.5863,87.9294
2456,Nagamangala,12.8194,76.7546
2457,Katakos,25.3339,87.6715
2458,Asarganj,25.15,86.68
2459,Daboh,26.0024,78.8766
2460,Krishnapur,24.4123,88.2582
2461,Sadpur,25.4758,86.3786
2462,Kattanam,9.1833,76.55
2463,Vittal,12.766,75.122
2464,Huseni,26.3768,84.7952
2465,Palavur,8.2055,77.5755
2466,Nizampatam,15.9,80.6667
2467,Timmarasanayakkanur,10.0015,77.6769
2468,Adigaratti,11.3357,76.6971
2469,Chokkampatti,9.1259,77.3634
2470,Gannavaram,16.5333,80.8
2471,Hirekerur,14.4551,75.3952
2472,Ghatkesar,17.4494,78.6853
2473,Tittagudi,11.4167,79.1167
2474,Palashi,23.7898,88.2583
2475,Nahorkatiya,27.2891,95.3418
2476,Chandpur,25.5059,87.2488
2477,Mariani,26.67,94.33
2478,Damua,22.1929,78.467
2479,Jatara,25.0096,79.0487
2480,Aurad,18.254,77.4176
2481,Cherakhera,25.6869,86.4187
2482,Sirnia,25.4903,87.5892
2483,Kochas,25.234,83.9215
2484,Pathrajolhania,26.1369,86.6614
2485,Palkonda,18.6,83.75
2486,Alampalaiyam,11.3635,77.7677
2487,Andal,23.6,87.2
2488,Barki Saria,24.1759,85.8894
2489,Pulicat,13.4161,80.3168
2490,Teghra English,25.4072,87.741
2491,Koskapur,26.0216,87.2279
2492,Achampet,16.6299,80.1213
2493,Bholsar,25.2133,87.2147
2494,Banganapalle,15.3167,78.2331
2495,Rangra,25.3803,87.1866
2496,Kamalapuram,14.5983,78.6694
2497,Sonkach,22.9717,76.3467
2498,Kuknur,15.49,75.9914
2499,Bhainsdehi,21.6449,77.6302
2500,Narwar,25.6439,77.9129
2501,Madukkur,10.48,79.4
2502,Baroda,25.5,76.65
2503,Beldaur,25.5947,86.7909
2504,Morauna,26.1706,86.4231
2505,Chennimalai,11.1638,77.6039
2506,Balugan,19.7333,85.2167
2507,Rajgarh,22.68,74.95
2508,Vadamadurai,10.4408,78.0978
2509,Sultanpur,31.2235,75.2041
2510,Honnali,14.2399,75.6474
2511,Kolaras,25.2193,77.6117
2512,Mavalli,14.1,74.4833
2513,Mahinawan,26.0208,86.1672
2514,Ellamanda,16.1847,80.0546
2515,Falakata,26.53,89.2
2516,Husainpur,31.3387,75.1969
2517,Dharmkot,30.9456,75.2324
2518,Kotekara,12.7929,74.8722
2519,Suroth,26.8098,77.147
2520,Vinjamur,14.833,79.583
2521,Nadikude,16.5941,79.7167
2522,Mattigiri,12.698,77.8083
2523,Sidhapa,26.5355,86.3355
2524,Pukhrayan,26.23,79.85
2525,Sondiha,24.895,87.0175
2526,Sugaon,26.7317,84.7629
2527,Senapparetti,10.9625,78.1132
2528,Katpadi,12.9695,79.1455
2529,Harpalpur,25.2877,79.3328
2530,Maranchi,25.3544,85.9919
2531,Sarangpur,25.7389,85.6951
2532,Bilgi,16.3472,75.6181
2533,Karlapalem,15.9333,80.55
2534,Pohadi,26.0809,86.2831
2535,Nalua,22.1051,88.4619
2536,Amta,22.5834,88.0104
2537,Gil,30.8469,75.8636
2538,Bhasawar,27.0361,77.0528
2539,Goraya,31.1241,75.7724
2540,Makhtal,16.5012,77.5156
2541,Samthar,25.84,78.9
2542,Sivagiri,9.33,77.43
2543,Mundra,22.85,69.73
2544,Sanrh Majhgawan,24.6845,85.365
2545,Ramchandrapur,23.9208,88.3621
2546,Teonthar,24.9821,81.6419
2547,Kothia,25.7612,84.8811
2548,Rifadpur,25.2635,87.4157
2549,Tondi,9.7417,79.0177
2550,Chandragiri,13.5833,79.3167
2551,Garhshankar,31.2154,76.1415
2552,Marahra,27.75,78.5667
2553,Pargi,17.1756,77.8781
2554,Bhitarwar,25.7922,78.1108
2555,Bhojpur Jadid,25.588,84.1621
2556,Sompeta,18.93,84.6
2557,Belur,13.1642,75.8647
2558,Pennagaram,12.1343,77.8952
2559,Kudra,25.0463,83.7926
2560,Kanniyakumari,8.0911,77.5417
2561,Baihar,22.1013,80.5497
2562,Akanavaritota,16.5984,81.8116
2563,Ghogardiha,26.2799,86.47
2564,Kulpahar,25.319,79.641
2565,Khilchipur,24.0394,76.578
2566,Tilothu,24.8051,84.0833
2567,Birnagar,25.9785,87.111
2568,Vallam,10.7199,79.0598
2569,Parsahi Sirsia,26.4676,86.4984
2570,Sonhauli,25.5108,86.4707
2571,Depalpur,22.8509,75.5422
2572,Lonar,19.98,76.52
2573,Abhayapuri,26.3225,90.6853
2574,Namburu,16.36,80.52
2575,Siripur,26.7336,84.7217
2576,Rajaudha,26.7046,78.4223
2577,Nari Bhadaun,26.0065,86.2509
2578,Birpur,25.5181,86.0826
2579,Telwa,25.8796,86.3837
2580,Simri,25.6405,84.1195
2581,Shiruru,13.908,74.6058
2582,Agarpur,25.1957,87.0423
2583,Ramjibanpur,22.83,87.62
2584,Erragondapalem,16.0397,79.3043
2585,Kakdwip,21.8791,88.1913
2586,Pamuru,15.0944,79.4138
2587,Sukhasan,25.4944,87.5263
2588,Virarajendrapet,12.1964,75.8051
2589,Bhikhi,30.07,75.53
2590,Kannod,22.6676,76.7429
2591,Bara Malehra,24.5681,79.3069
2592,Thimiri,12.8283,79.3079
2593,Jambai,11.4678,77.6434
2594,Jasidih,24.5138,86.6458
2595,Pattamadai,8.6726,77.5845
2596,Udalguri,26.7537,92.1021
2597,Bhulwal,32.8094,74.7683
2598,Dicholi,15.5932,73.9457
2599,Shahpur,25.6029,84.4041
2600,Mohiuddinnagar,25.5737,85.6694
2601,Narayankher,18.0333,77.7833
2602,Kanekallu,14.8864,77.0317
2603,Tiruvadi,10.8805,79.1049
2604,Samalapuram,11.0724,77.198
2605,Nilgiri,21.6466,86.9199
2606,Midalam,8.2167,77.2667
2607,Kamakhyanagar,20.9338,85.5449
2608,Rohar,25.9917,86.2366
2609,Jhalida,23.3654,85.9758
2610,Mathurapur,25.5112,86.4557
2611,Hasanparti,18.0681,79.5236
2612,Hanumana,24.7789,82.096
2613,Kittur,15.6,74.9
2614,Virapandi,9.9633,77.4472
2615,Tevaram,9.8967,77.2809
2616,Jaggampeta,17.1833,82.05
2617,Nilambur,11.059,77.0838
2618,Salangaippalaiyam,11.426,77.5707
2619,Pichor,25.1756,78.1886
2620,Mihona,26.2837,78.9805
2621,Bhawanipur,26.4361,84.7356
2622,Ranbirsinghpura,32.6079,74.7293
2623,Desavilakku,11.6476,77.967
2624,Katangi,21.7737,79.8051
2625,Lakhna,25.4532,85.1431
2626,Narsapur,17.7374,78.2805
2627,Punjai Puliyampatti,11.3516,77.1667
2628,Ayyampettai,10.8971,79.1915
2629,Talwandi Bhai,30.8558,74.9298
2630,Dharmsala,32.2153,76.3186
2631,Sarsawa,30.016,77.4
2632,Tirthahalli,13.6884,75.2455
2633,Majhua,26.014,87.3018
2634,Kopa,25.8513,84.6308
2635,Gunri,25.6408,84.658
2636,Indargarh,25.9109,78.5619
2637,Jagalur,14.5196,76.3391
2638,Kasba Maker,25.9591,85.0316
2639,Manjathala,11.3624,76.7789
2640,Kalghatgi,15.1832,74.971
2641,Lodhwe,24.6404,85.2913
2642,Khamaria,23.2129,80.0313
2643,Dachepalle,16.6,79.7333
2644,Palera,25.0201,79.2282
2645,Garot,24.3234,75.652
2646,Babai,22.7026,77.9349
2647,Kumarapuram,8.2922,77.3215
2648,Valavanur,11.9205,79.5785
2649,Somandepalle,14.0078,77.6086
2650,Sirvar,16.1739,77.0225
2651,Chinna Ganjam,15.693,80.2405
2652,Puranpur,28.52,80.15
2653,Sorada,19.7608,84.43
2654,Yandrapalle,15.9062,79.3244
2655,Kaveripatnam,12.4219,78.2188
2656,Binka,21.0263,83.812
2657,Dhansaria,24.64,88.02
2658,Peruru,14.35,77.3333
2659,Tirunageswaram,10.9646,79.4293
2660,Siralkoppa,14.3807,75.2501
2661,Holalkere,14.0429,76.185
2662,Srikhanda,23.5984,88.0871
2663,Barhampur,25.5976,84.3011
2664,Narapala,14.7206,77.8106
2665,Purushottampur,19.5202,84.8851
2666,Makronia,23.8476,78.799
2667,Badkulla,23.28,88.53
2668,Chilkuru,16.9611,79.9125
2669,Sukhsena,25.7952,87.1089
2670,Chautapal,17.2508,78.8972
2671,Bagahi,26.7632,84.467
2672,Raita,32.5495,76.239
2673,Almel,16.92,76.24
2674,Guru Har Sahai,30.7086,74.4041
2675,Athar,26.0392,86.059
2676,Chaita,25.7671,85.8792
2677,Kanp,25.8337,86.7402
2678,Khetia,21.6712,74.5853
2679,Koppal,15.35,76.15
2680,Dumri,25.5356,85.5996
2681,Mohana,25.9027,77.7715
2682,Shahgarh,24.3137,79.1181
2683,Siroda,15.3292,74.0271
2684,Paharpur,25.5681,85.3763
2685,Gatada,18.2844,83.5406
2686,Kamatgi,16.119,75.8482
2687,Rampur Tilak,25.8513,87.093
2688,Rampur,26.4424,89.8038
2689,Ismailpur,25.3113,87.127
2690,Kottakota,17.7513,82.7004
2691,Jalakandapuram,11.6986,77.8776
2692,Kilmangalam,10.0933,77.6108
2693,Pokaran,26.9194,71.9208
2694,Bhagabanpur,24.7765,88.0217
2695,Hindoria,23.9035,79.5686
2696,Marwa,25.3994,86.9257
2697,Karuppur,11.717,78.0924
2698,Tora,21.3262,83.6708
2699,Vilavur,8.2669,77.3052
2700,Raisari,26.1319,87.0238
2701,Nanthankulam,8.3331,77.8442
2702,Kurumbapalaiyam,11.1053,76.9217
2703,Lakshmaneswaram,16.4082,81.6867
2704,Nayagarh,20.1288,85.0963
2705,Banni,25.4692,86.6068
2706,Nanjanad,11.3669,76.6415
2707,Barhampur,26.3023,85.7476
2708,Sendamaram,9.0648,77.4369
2709,Jadcherla,16.7667,78.15
2710,Lakhnadon,22.6005,79.6009
2711,Kalugumalai,9.1494,77.7057
2712,Devadanappatti,10.1467,77.6439
2713,Khokha,25.9741,87.4062
2714,Tiruvadamarudur,10.9065,79.4482
2715,Raghunathpur,25.844,86.9697
2716,Razole,16.4761,81.8391
2717,Nal Khera,23.8357,76.2364
2718,Kakraul,26.362,86.0139
2719,Elumalai,9.865,77.6992
2720,Baturbari,26.2281,87.4714
2721,Ponmana,8.3867,77.2006
2722,Palaiyampatti,9.5392,78.0984
2723,Kariyapatti,9.6741,78.1007
2724,Tadigadapa,16.4713,80.697
2725,Sirvel,15.317,78.533
2726,Mellacheruvu,16.8173,79.9331
2727,Tadikonda,16.4167,80.4542
2728,Molakalumuru,14.7178,76.7468
2729,Anandpur,31.2393,76.5025
2730,Yeddumailaram,17.5011,78.1242
2731,Khorabar,26.7403,83.8889
2732,Koriapatti,26.1149,86.9905
2733,Rajmahal,25.05,87.84
2734,Soalkuchi,26.17,91.57
2735,Mukkudal,8.7431,77.5225
2736,Manullahpatti,26.0619,87.1751
2737,Kappiyara,8.2466,77.2617
2738,Reota,25.8194,86.3061
2739,Ajaigarh,24.8988,80.2592
2740,Gandarbal,34.2262,74.7748
2741,Tottiyam,10.988,78.3363
2742,Kumbhraj,24.3734,77.0484
2743,Ammapettai,10.7948,79.3199
2744,Jora Khurd,26.4893,77.9758
2745,Leteri,24.0598,77.4086
2746,Asakapalle,17.7364,83.3
2747,Sendarappatti,11.4373,78.5215
2748,Tummalapenta,14.8997,80.0687
2749,Jhagarua,26.0059,86.3496
2750,Raghunathpur,26.1145,87.159
2751,Siddapur,14.347,74.894
2752,Pohadi,26.0387,86.1612
2753,Acharipallam,8.17,77.3698
2754,Ughara,26.0563,86.0013
2755,Sahna,30.4293,75.3813
2756,Kulu,31.96,77.1
2757,Unhel,23.3379,75.5593
2758,Sivandipuram,8.7811,77.3428
2759,Bimgal,18.7,78.4667
2760,Jawkatia,26.7308,84.6263
2761,Bistaria,26.1262,87.23
2762,Manganj,26.1388,86.9944
2763,Aminpur,17.5241,78.3242
2764,Pottanur,11.1098,77.9888
2765,Gidi,23.6909,85.3641
2766,Bhawanipur,25.3944,87.1264
2767,Kuttalam,11.0758,79.5608
2768,Payyannur,12.15,75.15
2769,Vissannapeta,16.95,80.7833
2770,Mukondapalli,12.7514,77.8017
2771,Kotta Kalidindi,16.5032,81.2877
2772,Turuvanur,14.22,76.4
2773,Tyagadurgam,11.7411,79.077
2774,Sarotar,26.4291,84.7813
2775,Mulanur,10.7943,77.7115
2776,Deoria,26.1791,85.0234
2777,Udaipura,23.0743,78.5111
2778,Badantola,25.2402,87.9617
2779,Budhni,22.7825,77.682
2780,Omalur,11.73,78.07
2781,Vettavalam,12.1077,79.2452
2782,Borgaon,16.42,74.58
2783,Shirali,14.0297,74.528
2784,Gothini,26.1626,84.0379
2785,Alauli,25.644,86.4065
2786,Havi Bhauar,26.1091,86.1059
2787,Dehti,26.2115,87.5513
2788,Koratagere,13.522,77.2373
2789,Sikandra,24.9564,86.0344
2790,Naula,25.5535,86.0636
2791,Vennandur,11.515,78.0908
2792,Dergaon,26.7,93.9667
2793,Vayalpad,13.65,78.6333
2794,Khutaha,25.2645,86.0598
2795,Kottapalle,17.2918,81.8939
2796,Veldurti,15.5667,77.9167
2797,Ambala,17.65,79.05
2798,Kudavasal,10.8582,79.4823
2799,Maripad,17.4031,79.8567
2800,Padugupadu,14.4885,79.9923
2801,Nagnur,16.14,74.81
2802,Amingarh,16.0572,75.9489
2803,Belakoba,26.5744,88.6052
2804,Kukraun,25.6858,87.1638
2805,Panchgram,24.1996,88.0077
2806,Rampur,21.0735,84.3409
2807,Virapandi,11.1723,76.9692
2808,Rayappanpatti,9.7997,77.2372
2809,Shirva,13.2465,74.8444
2810,Mahesh Khunt,25.45,86.6333
2811,Shedbal,16.6892,74.7543
2812,Goshaingaon,26.4395,89.9631
2813,Kuchinda,21.7436,84.3485
2814,Inkollu,15.83,80.2
2815,Bhucho Mandi,30.2129,75.0969
2816,Kharhial,20.2885,82.7606
2817,Aliyabad,12.6317,79.2164
2818,Manthani,18.65,79.6667
2819,Pulla,16.806,81.3241
2820,Dahibhat Madhopur,26.2763,86.0847
2821,Curti,15.4167,74.0167
2822,Silvani,23.3026,78.4408
2823,Vilattikulam,9.1312,78.1687
2824,Ibrahimpatan,17.1017,78.6294
2825,Thanga,24.55,93.76
2826,Odaipatti,9.8323,77.4433
2827,Susner,23.9467,76.0882
2828,Kakkalapalle,14.6415,77.5668
2829,Rajbalhai,22.76,88.04
2830,Bhai Rupa,30.4311,75.2206
2831,Ayikudi,9.0032,77.3449
2832,Madanpur,26.2103,87.5141
2833,Palaiyam,10.7256,78.1354
2834,Khirhar,26.5168,85.9618
2835,Sakardih,25.228,85.3546
2836,Settiyarpatti,9.3935,77.4935
2837,Banhatti,16.3853,75.1494
2838,Birhana,25.4489,85.7054
2839,Buguda,19.8081,84.7908
2840,Kagvad,16.48,74.78
2841,Amba Icharua,25.614,86.4258
2842,Patan,23.2864,79.6896
2843,Dirba,30.07,75.98
2844,Gautampura,22.9866,75.5192
2845,Guttal,14.8333,75.6333
2846,Bishunpura,26.5436,84.4364
2847,Turuvekere,13.1637,76.6664
2848,Saram,23.7625,85.83
2849,Toluprpatti,11.0244,78.3134
2850,Balighattam,17.651,82.6059
2851,Kodumudi,11.0769,77.8876
2852,Yerrapalem,16.15,80.03
2853,Sanwer,22.9742,75.8271
2854,Fraserpet,12.4587,75.9605
2855,Nedugula,11.4764,76.8904
2856,Dharampuri,22.1495,75.3444
2857,Chhapra Bahas,26.7266,84.7912
2858,Attappampatti,11.482,78.0248
2859,Seoni Chhapara,22.3939,79.5424
2860,Dighaun,25.5549,86.8097
2861,Pernamitta,15.5333,80
2862,Rani Shakarpura,25.5534,86.2992
2863,Kalanaur,32.02,75.15
2864,Noniya,26.6763,84.6163
2865,Gokavaram,17.2667,81.85
2866,Gudipallipadu,14.4588,80.0482
2867,Kamudi,9.409,78.3679
2868,Kembhavi,16.65,76.5333
2869,Mansingha,26.7807,84.8367
2870,Phirangipuram,16.3,80.2667
2871,Kasimkota,17.6736,82.9634
2872,Mudukulattur,9.344,78.5138
2873,Perupalem,16.3705,81.5813
2874,Paragaticherla,16.3324,80.3528
2875,Chorhat,24.4274,81.6695
2876,Dighirpar,22.3034,88.6678
2877,Cheran,25.361,85.5421
2878,Chadchan,17.17,75.96
2879,Martahalli,11.9919,77.4972
2880,Kombai,9.8475,77.296
2881,Kishundaspur,25.3334,87.3318
2882,Dharmapuri,18.9475,79.094
2883,Pudu,12.8667,74.9673
2884,Agaram,10.4433,77.9485
2885,Challapalle,16.1175,80.9314
2886,Gunjapalle,14.3845,77.9495
2887,Kottapeta,15.7913,80.377
2888,Bahutal,24.56,87.89
2889,Tirukkattuppalli,10.8481,78.9526
2890,Aurahi,26.1895,87.3372
2891,Naranattenvanpatti,9.7233,77.3099
2892,Penugonda,16.6569,81.7461
2893,Bijni,26.4959,90.703
2894,Mahalandi,24.0738,88.1214
2895,Ottakkadai,9.958,78.1886
2896,Srikurmam,18.16,84.1
2897,Nadugadda,16.3539,79.438
2898,Arachchalur,11.1627,77.7007
2899,Gokarn,14.55,74.3167
2900,Arani,13.3346,80.0848
2901,Khunti Dhanaili,25.9376,87.379
2902,Emmiganuru,15.15,76.92
2903,Palhalan,34.1823,74.5506
2904,Sohtha,25.6449,87.3068
2905,Tekanpur,25.994,78.2832
2906,Gonegandla,15.717,77.6
2907,Sundarpur,26.3037,84.8581
2908,Attur,8.3224,77.2558
2909,Achaljamu,24.0243,85.8306
2910,Rustampur,25.57,85.3061
2911,Mohanpur,25.562,85.5917
2912,Gokarna,24.0306,88.1181
2913,Nunna,16.5788,80.6841
2914,Rentachintala,16.5524,79.5529
2915,Raspur Patasia,25.5616,85.5245
2916,Sitamau,24.0147,75.3532
2917,Semra,26.6523,85.0872
2918,Chandia,23.6565,80.7091
2919,Bakarpur Ogairah,25.3294,87.5138
2920,Kodikulam,9.9932,79.2007
2921,Kamavarapukota,17.0033,81.1953
2922,Barnia,23.7311,88.4329
2923,Nayakanhatti,14.4644,76.5451
2924,Sayarpuram,8.6822,78.0265
2925,Math Lohiyar,26.6247,84.7072
2926,Ramayampet,18.1166,78.4298
2927,Ganeshpur,25.7678,87.3587
2928,Penamaluru,16.4681,80.7194
2929,Shahkot,31.08,75.34
2930,Livinjipuram,8.1535,77.5719
2931,Basarh,25.9808,85.1285
2932,Gurh,24.5026,81.5004
2933,Bhit Bhagwanpur,26.116,86.355
2934,Nandigaon,17.119,78.2564
2935,Lakhipur,26.2897,90.2281
2936,Podalakur,14.3667,79.7333
2937,Nidgundi,16.7,75.53
2938,Thandla,23.0096,74.5775
2939,Bargur,12.5429,78.3574
2940,Chopadandi,18.5833,79.1667
2941,Ramachandrapuran,17.3,78.17
2942,Iluppur,10.5137,78.6216
2943,Dhulkot,21.6095,75.5522
2944,Mullanwala,31.0619,74.8228
2945,Hosakote,14.2817,77.1742
2946,Khutauna,26.4969,86.3959
2947,Sendurai,10.3934,78.2517
2948,Ettaiyapuram,9.1474,77.9928
2949,Sughrain,25.746,86.325
2950,Khed,17.7189,73.3969
2951,Lakhaura,26.7522,84.9647
2952,Kompalle,17.4993,78.4583
2953,Ramnagar,26.0773,86.8387
2954,Marahom,33.8303,75.0832
2955,Usgao,15.4333,74.0667
2956,Kesath,25.4208,84.2414
2957,Ratan,25.4349,86.6432
2958,Piriyapatna,12.3365,76.0792
2959,Chettinayakkanpatti,10.394,77.9754
2960,Bhainsoda,24.4427,75.8403
2961,Asthanwan,25.2215,85.6262
2962,Sonapur,25.3561,86.2082
2963,Belaur,25.4477,84.6473
2964,Erumad,11.5681,76.2608
2965,Khirpai,22.711,87.6174
2966,Domchanch,24.4748,85.6921
2967,Belo,25.8747,86.8855
2968,Kolluru,16.1833,80.8
2969,Vadugappatti,10.1036,77.5731
2970,Telua,26.6396,84.5108
2971,Mohanur,11.0594,78.1397
2972,Turhapatti,26.8511,84.4522
2973,Kodala,19.6243,84.9408
2974,Beldanga,24.8106,87.8864
2975,Sahpur,25.7035,85.1483
2976,Takhatgarh,25.33,73
2977,Tsundupalle,13.9809,78.9152
2978,Ichhawar,23.2278,77.2666
2979,Mitrapur,24.4371,87.9666
2980,Tawargeri,15.7667,76.5333
2981,Khaniadhana,25.0298,78.1271
2982,Bina,26.0792,86.6326
2983,Meiti,24.3517,94.3422
2984,Kajur,24.8768,85.292
2985,Quepem,15.22,74.07
2986,Meghauna,25.6904,86.3809
2987,Periyakoduveri,11.4811,77.2989
2988,Bandora,15.4082,73.9813
2989,Sahar,26.5408,85.859
2990,Salumbar,24.08,74.02
2991,Saidpur,25.5436,86.564
2992,Patilar,27.0361,84.2106
2993,Rajapur,26.2861,83.1306
2994,Ekma,25.967,84.5383
2995,Simaria,24.795,81.152
2996,Jurawanpur Karari,25.5273,85.4182
2997,Islampur,24.1513,88.4671
2998,Tirmalgiri,17.4746,79.4361
2999,Kudatini,15.15,76.92
3000,Surappalli,11.7187,77.8778
3001,Bhagwangola,24.3485,88.3243
3002,Ayyampalaiyam,10.2253,77.7485
3003,Dhusar Tikapatti,25.5214,87.2212
3004,Ervadi,9.25,78.851
3005,Madhuban,26.4386,85.1357
3006,Galivedu,14.0333,78.5
3007,Pipra Latif,25.3579,86.7174
3008,Manamelkudi,10.0419,79.23
3009,Raikal,18.9,78.8
3010,Kamayakkavundanpatti,9.7386,77.32
3011,Mariyammanahalli,15.16,76.36
3012,Balasamudram,10.419,77.4992
3013,Jamalpur,25.9549,86.36
3014,Ujre,12.9961,75.3248
3015,Marui,24.8639,85.6338
3016,Rajasur,17.86,76.95
3017,Chittayankottai,10.2686,77.8327
3018,Adra,23.5,86.67
3019,Barkot,30.82,78.2
3020,Kajha,25.7747,87.3545
3021,Khargapur,24.823,79.144
3022,Hatti,16.1984,76.6604
3023,Rajnagar,24.8893,79.9118
3024,Vemuladivi,16.3408,81.6958
3025,Benipati,26.4442,85.9083
3026,Obra,24.891,84.3742
3027,Saraikela,22.6996,85.9313
3028,Gangapur,25.5136,86.8957
3029,Shamsa,25.623,85.931
3030,Champapur,26.8881,84.834
3031,Kota,14.0333,80.05
3032,Birsinghpur,24.7981,80.9739
3033,Palanisettipatti,9.9998,77.4641
3034,Rahon,31.0527,76.1191
3035,Chennur,14.5667,78.8
3036,Srimushnam,11.4012,79.4038
